t,cmd_ts,cmd_age_ms,cmd_fresh,ramping,target_0,target_1,target_2,target_3,target_4,target_5,target_6,applied_0,applied_1,applied_2,applied_3,applied_4,applied_5,applied_6,meas_0,meas_1,meas_2,meas_3,meas_4,meas_5,meas_gripper,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,eff_0,eff_1,eff_2,eff_3,eff_4,eff_5
1787275047.327898,1787275047.326509,1.389,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.458724,0.082208,0.995012,-0.002442,-0.002442,-0.002442,0.007326,-0.490842,0.007326,0.116239,0.526496,6.666667,2.200244,0.197802,-0.051282
1787275047.332899,1787275047.331032,1.867,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.453002,0.081827,0.995012,0.012210,-0.007326,-0.002442,-0.021978,0.666667,-0.036630,0.116239,0.540171,6.680342,2.200244,0.207570,-0.046398
1787275047.337900,1787275047.336026,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.455291,0.082208,0.995012,-0.012210,-0.002442,-0.002442,0.007326,-0.373626,0.021978,0.129915,0.540171,6.680342,2.210012,-0.481074,-0.046398
1787275047.342901,1787275047.341830,1.071,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.455291,0.082208,0.995012,-0.012210,-0.002442,-0.002442,0.007326,-0.373626,0.021978,0.129915,0.540171,6.680342,2.210012,-0.481074,-0.046398
1787275047.347901,1787275047.346134,1.767,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450332,0.081827,0.995012,-0.002442,-0.002442,-0.002442,-0.007326,0.827839,-0.065934,0.116239,0.526496,6.666667,2.205128,-0.139194,-0.046398
1787275047.352899,1787275047.352123,0.775,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450332,0.081827,0.995012,-0.002442,-0.002442,-0.002442,-0.007326,0.827839,-0.065934,0.116239,0.526496,6.666667,2.205128,-0.139194,-0.046398
1787275047.357916,1787275047.356042,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.453002,0.082208,0.995012,-0.012210,-0.002442,-0.002442,-0.007326,0.095238,0.021978,0.129915,0.526496,6.680342,2.214896,-0.505495,-0.041514
1787275047.362909,1787275047.362733,0.176,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.457198,0.082208,0.995012,0.002442,-0.002442,-0.002442,0.007326,-0.168498,-0.007326,0.102564,0.526496,6.680342,2.200244,0.295482,-0.051282
1787275047.367900,1787275047.366029,1.871,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.451095,0.081827,0.995012,0.007326,-0.002442,-0.007326,-0.007326,0.813187,-0.036630,0.116239,0.526496,6.680342,2.200244,0.095238,-0.041514
1787275047.372898,1787275047.371139,1.759,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.457198,0.082208,0.995012,-0.007326,0.002442,-0.002442,-0.007326,-0.681319,0.021978,0.129915,0.526496,6.680342,2.205128,-0.383394,-0.046398
1787275047.377901,1787275047.376250,1.651,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.458343,0.082208,0.995012,-0.002442,-0.002442,-0.002442,-0.007326,-0.593407,-0.007326,0.102564,0.526496,6.666667,2.205128,0.158730,-0.051282
1787275047.382899,1787275047.381333,1.566,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450332,0.081827,0.995012,0.002442,-0.002442,-0.002442,-0.007326,0.637363,-0.036630,0.116239,0.526496,6.666667,2.205128,-0.305250,-0.041514
1787275047.387897,1787275047.386026,1.872,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450332,0.081827,0.995012,0.002442,-0.002442,-0.002442,-0.007326,0.637363,-0.036630,0.116239,0.526496,6.666667,2.205128,-0.305250,-0.041514
1787275047.392899,1787275047.391027,1.872,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.455291,0.082208,0.995012,-0.012210,-0.002442,-0.002442,-0.021978,-0.549451,0.036630,0.129915,0.526496,6.666667,2.205128,-0.432234,-0.041514
1787275047.397920,1787275047.396026,1.894,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.454528,0.081827,0.995012,0.007326,0.002442,-0.002442,-0.021978,0.168498,-0.021978,0.102564,0.526496,6.666667,2.200244,0.305250,-0.051282
1787275047.402898,1787275047.401026,1.872,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450332,0.081827,0.995012,-0.007326,0.002442,-0.002442,-0.021978,0.827839,-0.051282,0.116239,0.526496,6.666667,2.205128,-0.075702,-0.041514
1787275047.407900,1787275047.406026,1.874,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006294,-0.459106,0.082208,0.995012,-0.007326,-0.002442,-0.002442,0.021978,-0.871795,0.021978,0.129915,0.540171,6.666667,2.205128,-0.134310,-0.046398
1787275047.412901,1787275047.411027,1.874,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.456054,0.081827,0.995012,0.007326,-0.007326,-0.002442,0.007326,0.036630,-0.021978,0.102564,0.526496,6.666667,2.205128,0.310134,-0.051282
1787275047.417898,1787275047.416027,1.871,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.452239,0.081827,0.995012,-0.007326,0.002442,-0.002442,-0.007326,0.358974,-0.007326,0.129915,0.526496,6.666667,2.205128,-0.446886,-0.041514
1787275047.422899,1787275047.421026,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.452239,0.081827,0.995012,-0.007326,0.002442,-0.002442,-0.007326,0.358974,-0.007326,0.129915,0.526496,6.666667,2.205128,-0.446886,-0.041514
1787275047.427899,1787275047.426027,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.452621,0.081827,0.995012,0.007326,-0.007326,-0.002442,-0.021978,0.490842,-0.036630,0.102564,0.540171,6.666667,2.205128,0.251526,-0.046398
1787275047.432898,1787275047.431026,1.872,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.452621,0.081827,0.995012,0.007326,-0.007326,-0.002442,-0.021978,0.490842,-0.036630,0.102564,0.540171,6.666667,2.205128,0.251526,-0.046398
1787275047.437899,1787275047.436026,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450332,0.081827,0.995012,-0.007326,0.002442,-0.002442,-0.007326,0.695971,-0.021978,0.129915,0.540171,6.666667,2.205128,-0.261294,-0.036630
1787275047.442899,1787275047.441026,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.459106,0.082208,0.995012,-0.002442,-0.002442,-0.002442,0.007326,-0.769231,0.007326,0.116239,0.526496,6.666667,2.205128,0.036630,-0.051282
1787275047.447900,1787275047.446027,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.454910,0.081827,0.995012,0.002442,-0.002442,-0.002442,-0.021978,0.373626,-0.036630,0.102564,0.526496,6.666667,2.200244,0.275946,-0.051282
1787275047.452899,1787275047.451026,1.872,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.453384,0.082208,0.995012,-0.007326,-0.002442,-0.007326,-0.007326,0.021978,0.021978,0.129915,0.526496,6.666667,2.219780,-0.510379,-0.041514
1787275047.457899,1787275047.456026,1.874,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.458724,0.082208,0.995012,-0.012210,0.002442,-0.002442,0.007326,-0.886447,0.021978,0.129915,0.526496,6.666667,2.210012,-0.183150,-0.046398
1787275047.462899,1787275047.461025,1.874,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.451095,0.081827,0.995012,0.007326,0.002442,-0.002442,-0.007326,0.754579,-0.036630,0.116239,0.526496,6.666667,2.205128,0.168498,-0.046398
1787275047.467898,1787275047.466316,1.582,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.451095,0.081827,0.995012,0.007326,0.002442,-0.002442,-0.007326,0.754579,-0.036630,0.116239,0.526496,6.666667,2.205128,0.168498,-0.046398
1787275047.472898,1787275047.471026,1.872,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.458343,0.082208,0.995012,-0.002442,-0.002442,-0.002442,0.007326,-0.520147,0.007326,0.116239,0.526496,6.666667,2.205128,0.202686,-0.051282
1787275047.477899,1787275047.476026,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.458343,0.082208,0.995012,-0.002442,-0.002442,-0.002442,0.007326,-0.520147,0.007326,0.116239,0.526496,6.666667,2.205128,0.202686,-0.051282
1787275047.482899,1787275047.481025,1.874,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.452621,0.081827,0.995012,0.007326,-0.002442,-0.002442,-0.021978,0.695971,-0.051282,0.102564,0.526496,6.666667,2.200244,0.202686,-0.046398
1787275047.487898,1787275047.486026,1.872,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.455291,0.082208,0.995012,-0.012210,-0.002442,-0.002442,-0.007326,-0.388278,0.036630,0.129915,0.526496,6.666667,2.214896,-0.476190,-0.041514
1787275047.492899,1787275047.491025,1.874,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006294,-0.459106,0.082208,0.995012,-0.002442,-0.002442,-0.002442,0.021978,-0.813187,-0.007326,0.116239,0.526496,6.666667,2.205128,0.007326,-0.051282
1787275047.497900,1787275047.496027,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450332,0.081827,0.995012,-0.002442,-0.002442,-0.002442,-0.007326,0.857143,-0.051282,0.116239,0.526496,6.666667,2.210012,0.017094,-0.041514
1787275047.502898,1787275047.501026,1.872,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.452621,0.082208,0.995012,-0.012210,-0.002442,-0.002442,0.007326,0.080586,0.021978,0.129915,0.526496,6.666667,2.205128,-0.510379,-0.041514
1787275047.507900,1787275047.506026,1.874,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.457198,0.082208,0.995012,0.007326,-0.002442,-0.002442,-0.007326,-0.124542,-0.007326,0.102564,0.540171,6.666667,2.205128,0.300366,-0.056166
1787275047.512900,1787275047.511028,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.457198,0.082208,0.995012,0.007326,-0.002442,-0.002442,-0.007326,-0.124542,-0.007326,0.102564,0.540171,6.666667,2.205128,0.300366,-0.056166
1787275047.517899,1787275047.516026,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.457198,0.082208,0.995012,-0.012210,-0.002442,-0.002442,-0.007326,-0.681319,0.021978,0.129915,0.540171,6.666667,2.205128,-0.373626,-0.041514
1787275047.522897,1787275047.521027,1.870,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.457198,0.082208,0.995012,-0.012210,-0.002442,-0.002442,-0.007326,-0.681319,0.021978,0.129915,0.540171,6.666667,2.205128,-0.373626,-0.041514
1787275047.527898,1787275047.526026,1.872,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.458724,0.082208,0.995012,0.007326,-0.002442,0.002442,-0.021978,-0.578755,0.007326,0.116239,0.526496,6.666667,2.195360,0.178266,-0.051282
1787275047.532899,1787275047.531030,1.869,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.449950,0.081827,0.995012,-0.007326,-0.002442,-0.002442,-0.007326,0.798535,-0.036630,0.129915,0.540171,6.680342,2.205128,-0.173382,-0.041514
1787275047.537907,1787275047.536026,1.881,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.454910,0.082208,0.995012,-0.007326,-0.002442,-0.002442,0.007326,-0.300366,0.036630,0.129915,0.540171,6.666667,2.210012,-0.495726,-0.041514
1787275047.542899,1787275047.541026,1.873,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.455291,0.081827,0.995012,0.002442,-0.002442,-0.002442,-0.007326,0.227106,-0.036630,0.102564,0.526496,6.680342,2.205128,0.300366,-0.051282
1787275047.547918,1787275047.546028,1.890,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450332,0.081827,0.995012,0.002442,-0.002442,-0.002442,-0.007326,0.842491,-0.065934,0.116239,0.540171,6.680342,2.205128,0.051282,-0.046398
1787275047.552899,1787275047.551081,1.818,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006294,-0.458343,0.082208,0.995012,-0.012210,-0.007326,0.002442,-0.007326,-0.871795,0.021978,0.129915,0.540171,6.680342,2.200244,-0.251526,-0.046398
1787275047.557899,1787275047.556071,1.829,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006294,-0.458343,0.082208,0.995012,-0.012210,-0.007326,0.002442,-0.007326,-0.871795,0.021978,0.129915,0.540171,6.680342,2.200244,-0.251526,-0.046398
1787275047.562899,1787275047.561246,1.653,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.457580,0.082208,0.995012,0.007326,0.002442,-0.002442,-0.007326,-0.227106,0.007326,0.102564,0.540171,6.680342,2.200244,0.290598,-0.051282
1787275047.567899,1787275047.566341,1.559,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.451095,0.081827,0.995012,-0.007326,0.002442,-0.002442,-0.007326,0.578755,-0.007326,0.116239,0.526496,6.666667,2.205128,-0.349206,-0.041514
1787275047.572898,1787275047.571167,1.732,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.456435,0.082208,0.995012,-0.012210,-0.002442,-0.002442,-0.007326,-0.608059,0.036630,0.129915,0.526496,6.666667,2.205128,-0.402930,-0.046398
1787275047.577899,1787275047.576752,1.147,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.453765,0.081827,0.995012,0.012210,-0.002442,-0.002442,-0.021978,0.256410,-0.036630,0.102564,0.526496,6.666667,2.200244,0.285714,-0.051282
1787275047.582898,1787275047.581856,1.042,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450332,0.081827,0.995012,-0.007326,-0.002442,-0.002442,-0.021978,0.798535,-0.051282,0.116239,0.526496,6.666667,2.205128,-0.124542,-0.041514
1787275047.587898,1787275047.586468,1.431,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.459106,0.082208,0.995012,-0.007326,-0.002442,-0.002442,0.007326,-0.857143,0.021978,0.116239,0.540171,6.666667,2.205128,-0.095238,-0.046398
1787275047.592849,1787275047.591653,1.196,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.459106,0.082208,0.995012,-0.007326,-0.002442,-0.002442,0.007326,-0.857143,0.021978,0.116239,0.540171,6.666667,2.205128,-0.095238,-0.046398
1787275047.597898,1787275047.597168,0.730,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.451858,0.081827,0.995012,-0.007326,-0.002442,-0.002442,-0.007326,0.300366,0.007326,0.129915,0.526496,6.666667,2.205128,-0.466422,-0.041514
1787275047.602898,1787275047.601034,1.864,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.451858,0.081827,0.995012,-0.007326,-0.002442,-0.002442,-0.007326,0.300366,0.007326,0.129915,0.526496,6.666667,2.205128,-0.466422,-0.041514
1787275047.607898,1787275047.606047,1.851,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.457961,0.082208,0.995012,-0.012210,0.002442,0.002442,0.007326,-0.813187,0.021978,0.129915,0.526496,6.666667,2.205128,-0.305250,-0.046398
1787275047.612899,1787275047.611053,1.845,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.452239,0.081827,0.995012,0.007326,-0.002442,-0.002442,-0.007326,0.578755,-0.036630,0.116239,0.526496,6.680342,2.205128,0.231990,-0.046398
1787275047.617898,1787275047.616030,1.868,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.450713,0.081827,0.995012,-0.007326,-0.002442,-0.002442,-0.021978,0.652015,-0.021978,0.129915,0.526496,6.666667,2.205128,-0.310134,-0.041514
1787275047.622898,1787275047.621031,1.867,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006294,-0.459106,0.082208,0.995012,-0.002442,-0.002442,0.002442,0.007326,-0.725275,0.021978,0.116239,0.526496,6.666667,2.210012,0.080586,-0.046398
1787275047.627898,1787275047.626286,1.613,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.454528,0.081827,0.995012,0.007326,-0.002442,-0.002442,-0.007326,0.153846,-0.021978,0.116239,0.526496,6.666667,2.210012,0.315018,-0.051282
1787275047.632898,1787275047.631352,1.546,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.453384,0.082208,0.995012,-0.012210,-0.002442,-0.007326,0.007326,-0.095238,0.021978,0.129915,0.526496,6.680342,2.210012,-0.515263,-0.046398
1787275047.637898,1787275047.636030,1.868,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006294,-0.458724,0.082208,0.995012,-0.002442,-0.002442,-0.002442,0.007326,-0.886447,0.036630,0.129915,0.526496,6.666667,2.200244,-0.139194,-0.051282
1787275047.642898,1787275047.641028,1.869,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.451095,0.081827,0.995012,-0.002442,-0.002442,-0.002442,-0.021978,0.798535,-0.051282,0.116239,0.540171,6.666667,2.205128,0.139194,-0.046398
1787275047.647896,1787275047.646027,1.868,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.451095,0.081827,0.995012,-0.002442,-0.002442,-0.002442,-0.021978,0.798535,-0.051282,0.116239,0.540171,6.666667,2.205128,0.139194,-0.046398
1787275047.652895,1787275047.651028,1.867,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.451476,0.081827,0.995012,-0.007326,0.002442,-0.002442,-0.007326,0.358974,0.007326,0.129915,0.526496,6.666667,2.210012,-0.461538,-0.041514
1787275047.657895,1787275047.656029,1.865,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.458343,0.082208,0.995012,0.002442,0.002442,-0.002442,0.007326,-0.432234,-0.007326,0.116239,0.526496,6.666667,2.200244,0.236874,-0.051282
1787275047.662895,1787275047.661029,1.866,1,0,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.461340,0.520202,0.688459,0.029952,-0.457677,0.080769,1.000000,-0.463302,0.547608,0.672732,-0.006676,-0.452621,0.081827,0.995012,0.007326,0.002442,0.002442,-0.007326,0.549451,-0.036630,0.102564,0.540171,6.666667,2.200244,0.256410,-0.046398
